IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.89.33,2086,2086,false,NRT,Asia Pacific,Tokyo,75,8.94
138.2.8.232,8880,8880,false,LAX,North America,Los Angeles,232,8.93
158.101.140.154,2095,2095,false,NRT,Asia Pacific,Tokyo,124,8.92
150.230.99.173,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,8.92
138.3.215.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,8.92
138.2.10.251,2083,2083,true,HKG,Asia Pacific,Hong Kong,205,8.91
150.230.192.173,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,8.91
138.2.13.200,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.91
130.162.180.165,443,443,true,FRA,Europe,Frankfurt,176,8.90
158.101.212.112,443,443,true,FRA,Europe,Frankfurt,193,8.90
132.145.117.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,8.89
140.238.39.87,8880,8880,false,HKG,Asia Pacific,Hong Kong,148,8.89
151.145.71.127,8080,8080,false,LAX,North America,Los Angeles,183,8.88
158.101.210.63,443,443,true,FRA,Europe,Frankfurt,171,8.88
150.230.214.218,80,80,false,HKG,Asia Pacific,Hong Kong,148,8.87
168.138.217.146,2083,2083,true,NRT,Asia Pacific,Tokyo,119,8.87
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,8.87
89.168.111.57,443,443,true,FRA,Europe,Frankfurt,166,8.87
158.101.159.181,2082,2082,false,LAX,North America,Los Angeles,191,8.86
158.101.149.122,2096,2096,true,SIN,Asia Pacific,Singapore,150,8.86
138.2.7.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,187,8.86
138.3.223.70,2083,2083,true,NRT,Asia Pacific,Tokyo,127,8.85
132.145.120.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,8.85
158.101.154.70,2083,2083,true,HKG,Asia Pacific,Hong Kong,145,8.85
141.147.79.222,443,443,true,FRA,Europe,Frankfurt,202,8.84
150.230.214.218,8080,8080,false,SIN,Asia Pacific,Singapore,158,8.83
158.101.140.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,150,8.83
132.145.114.4,2052,2052,false,HKG,Asia Pacific,Hong Kong,147,8.82
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,75,8.82
138.2.8.232,8443,8443,true,LAX,North America,Los Angeles,185,8.82
141.147.164.54,2082,2082,false,NRT,Asia Pacific,Tokyo,77,8.82
158.101.89.33,2096,2096,true,LAX,North America,Los Angeles,239,8.80
158.101.155.115,8880,8880,false,SIN,Asia Pacific,Singapore,150,8.80
131.186.63.184,2052,2052,false,NRT,Asia Pacific,Tokyo,78,8.80
132.145.121.34,8880,8880,false,LAX,North America,Los Angeles,227,8.79
138.2.14.248,2053,2053,true,HKG,Asia Pacific,Hong Kong,218,8.77
131.186.47.223,80,80,false,LAX,North America,Los Angeles,180,8.77
138.2.6.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,241,8.76
131.186.45.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,8.76
168.138.202.169,8443,8443,true,NRT,Asia Pacific,Tokyo,73,8.76
151.145.69.174,8880,8880,false,SIN,Asia Pacific,Singapore,163,8.76
132.145.120.115,80,80,false,NRT,Asia Pacific,Tokyo,76,8.74
143.47.244.112,443,443,true,FRA,Europe,Frankfurt,189,8.74
158.101.137.96,80,80,false,NRT,Asia Pacific,Tokyo,75,8.74
132.145.114.14,8080,8080,false,SIN,Asia Pacific,Singapore,154,8.73
132.145.126.21,2095,2095,false,NRT,Asia Pacific,Tokyo,78,8.71
168.138.214.62,2086,2086,false,NRT,Asia Pacific,Tokyo,77,8.71
150.230.193.89,8880,8880,false,LAX,North America,Los Angeles,187,8.71
138.3.212.226,2053,2053,true,LAX,North America,Los Angeles,237,8.70
131.186.59.94,8080,8080,false,SIN,Asia Pacific,Singapore,214,8.70
141.147.186.210,80,80,false,HKG,Asia Pacific,Hong Kong,194,8.69
168.138.206.68,80,80,false,SIN,Asia Pacific,Singapore,201,8.69
141.147.107.9,443,443,true,FRA,Europe,Frankfurt,205,8.68
132.145.127.21,8080,8080,false,NRT,Asia Pacific,Tokyo,119,8.68
150.230.200.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,186,8.68
140.238.36.216,2095,2095,false,NRT,Asia Pacific,Tokyo,81,8.68
150.230.213.95,8443,8443,true,SIN,Asia Pacific,Singapore,216,8.68
150.230.208.113,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,8.67
158.101.137.74,2086,2086,false,HKG,Asia Pacific,Hong Kong,194,8.67
158.101.147.4,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,8.66
150.230.205.56,8080,8080,false,SIN,Asia Pacific,Singapore,206,8.66
150.230.99.173,80,80,false,HKG,Asia Pacific,Hong Kong,192,8.66
132.226.5.102,2053,2053,true,SIN,Asia Pacific,Singapore,155,8.65
131.186.35.189,2096,2096,true,NRT,Asia Pacific,Tokyo,134,8.64
131.186.44.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,8.63
132.145.121.175,2096,2096,true,SIN,Asia Pacific,Singapore,325,8.63
151.145.66.219,2053,2053,true,NRT,Asia Pacific,Tokyo,127,8.63
144.24.85.158,443,443,true,ICN,Asia Pacific,Seoul,117,8.63
131.186.47.223,8080,8080,false,HKG,Asia Pacific,Hong Kong,144,8.63
140.238.60.177,2083,2083,true,HKG,Asia Pacific,Hong Kong,157,8.63
143.47.182.178,443,443,true,FRA,Europe,Frankfurt,178,8.63
150.230.220.232,2095,2095,false,NRT,Asia Pacific,Tokyo,78,8.62
143.47.237.230,443,443,true,FRA,Europe,Frankfurt,186,8.62
150.230.213.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,191,8.62
138.2.12.32,8080,8080,false,SIN,Asia Pacific,Singapore,212,8.61
132.145.112.247,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,8.61
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,134,8.61
158.101.155.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,198,8.60
132.145.123.14,2052,2052,false,NRT,Asia Pacific,Tokyo,125,8.60
140.238.54.182,2082,2082,false,LAX,North America,Los Angeles,233,8.59
151.145.68.166,2086,2086,false,LAX,North America,Los Angeles,190,8.59
138.3.211.101,8880,8880,false,HKG,Asia Pacific,Hong Kong,146,8.59
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,73,8.58
138.3.214.43,2086,2086,false,SIN,Asia Pacific,Singapore,159,8.58
141.147.162.204,80,80,false,HKG,Asia Pacific,Hong Kong,140,8.58
131.186.63.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,185,8.58
150.230.202.232,8880,8880,false,NRT,Asia Pacific,Tokyo,73,8.58
151.145.71.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,200,8.57
132.226.6.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,8.57
143.47.187.53,443,443,true,FRA,Europe,Frankfurt,186,8.56
158.101.146.203,2053,2053,true,NRT,Asia Pacific,Tokyo,83,8.56
132.145.112.168,80,80,false,HKG,Asia Pacific,Hong Kong,138,8.56
131.186.37.191,2095,2095,false,HKG,Asia Pacific,Hong Kong,192,8.56
140.238.34.208,2053,2053,true,HKG,Asia Pacific,Hong Kong,186,8.56
140.238.39.87,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,8.56
138.2.14.248,80,80,false,HKG,Asia Pacific,Hong Kong,132,8.55
131.186.36.248,80,80,false,HKG,Asia Pacific,Hong Kong,138,8.54
141.147.162.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,194,8.54
131.186.37.191,2096,2096,true,SIN,Asia Pacific,Singapore,200,8.53
131.186.61.45,2086,2086,false,LAX,North America,Los Angeles,187,8.53
158.101.149.81,8080,8080,false,HKG,Asia Pacific,Hong Kong,189,8.53
140.83.35.172,2086,2086,false,LAX,North America,Los Angeles,190,8.52
138.3.222.204,8880,8880,false,SIN,Asia Pacific,Singapore,196,8.52
143.47.189.39,443,443,true,FRA,Europe,Frankfurt,185,8.52
89.168.98.207,443,443,true,FRA,Europe,Frankfurt,166,8.52
132.145.114.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,8.52
168.138.197.222,2082,2082,false,LAX,North America,Los Angeles,184,8.51
140.83.35.172,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,8.50
151.145.65.203,2052,2052,false,LAX,North America,Los Angeles,235,8.50
138.3.210.114,80,80,false,LAX,North America,Los Angeles,184,8.50
132.145.121.247,8080,8080,false,LAX,North America,Los Angeles,236,8.49
140.83.37.200,2086,2086,false,SIN,Asia Pacific,Singapore,203,8.48
150.230.221.114,2087,2087,true,NRT,Asia Pacific,Tokyo,75,8.47
193.123.37.179,443,443,true,SIN,Asia Pacific,Singapore,198,8.47
141.147.191.132,2052,2052,false,LAX,North America,Los Angeles,235,8.47
140.238.51.89,8080,8080,false,HKG,Asia Pacific,Hong Kong,186,8.46
158.101.146.203,80,80,false,NRT,Asia Pacific,Tokyo,125,8.46
168.138.200.155,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,8.46
141.148.229.174,443,443,true,FRA,Europe,Frankfurt,194,8.44
150.230.104.197,80,80,false,LAX,North America,Los Angeles,186,8.44
158.180.26.220,443,443,true,FRA,Europe,Frankfurt,191,8.43
158.101.136.239,8880,8880,false,SIN,Asia Pacific,Singapore,161,8.43
132.145.117.216,80,80,false,LAX,North America,Los Angeles,241,8.42
141.148.239.10,443,443,true,FRA,Europe,Frankfurt,189,8.42
158.101.146.160,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,8.42
140.238.40.136,8443,8443,true,LAX,North America,Los Angeles,249,8.41
138.3.212.162,2053,2053,true,LAX,North America,Los Angeles,181,8.41
158.180.44.17,443,443,true,FRA,Europe,Frankfurt,169,8.41
138.2.18.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,8.41
132.226.9.173,2083,2083,true,NRT,Asia Pacific,Tokyo,96,8.41
140.238.41.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,189,8.41
151.145.65.8,2087,2087,true,NRT,Asia Pacific,Tokyo,79,8.39
150.230.201.162,2082,2082,false,SIN,Asia Pacific,Singapore,151,8.39
143.47.184.117,443,443,true,FRA,Europe,Frankfurt,175,8.39
140.83.38.243,2082,2082,false,SIN,Asia Pacific,Singapore,157,8.38
138.2.14.248,2052,2052,false,HKG,Asia Pacific,Hong Kong,181,8.37
131.186.59.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,8.37
129.159.251.44,443,443,true,FRA,Europe,Frankfurt,192,8.37
158.101.145.246,2053,2053,true,SIN,Asia Pacific,Singapore,180,8.37
132.145.125.86,2086,2086,false,SIN,Asia Pacific,Singapore,159,8.37
140.238.44.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,144,8.36
132.226.9.173,8443,8443,true,LAX,North America,Los Angeles,188,8.35
131.186.45.88,2053,2053,true,SIN,Asia Pacific,Singapore,164,8.35
138.3.211.101,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,8.34
158.101.159.181,2052,2052,false,NRT,Asia Pacific,Tokyo,73,8.34
140.238.48.97,8880,8880,false,HKG,Asia Pacific,Hong Kong,194,8.33
138.2.19.122,2053,2053,true,LAX,North America,Los Angeles,238,8.32
131.186.59.232,2086,2086,false,HKG,Asia Pacific,Hong Kong,135,8.32
132.145.113.148,2053,2053,true,SIN,Asia Pacific,Singapore,182,8.31
140.238.60.71,80,80,false,NRT,Asia Pacific,Tokyo,130,8.31
138.3.215.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,133,8.30
132.226.6.5,8880,8880,false,LAX,North America,Los Angeles,237,8.30
151.145.69.174,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,8.30
143.47.177.188,443,443,true,FRA,Europe,Frankfurt,185,8.29
158.101.140.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,199,8.29
158.101.137.96,2087,2087,true,NRT,Asia Pacific,Tokyo,86,8.28
158.101.95.113,2096,2096,true,LAX,North America,Los Angeles,186,8.27
138.3.216.67,80,80,false,NRT,Asia Pacific,Tokyo,123,8.27
158.101.139.42,8443,8443,true,LAX,North America,Los Angeles,237,8.26
168.138.205.38,8443,8443,true,LAX,North America,Los Angeles,215,8.26
140.238.52.141,80,80,false,SIN,Asia Pacific,Singapore,163,8.26
158.101.142.103,80,80,false,NRT,Asia Pacific,Tokyo,75,8.26
131.186.60.162,2052,2052,false,LAX,North America,Los Angeles,187,8.26
168.138.192.185,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,8.25
138.2.29.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,234,8.24
158.101.92.156,2053,2053,true,LAX,North America,Los Angeles,240,8.24
132.145.127.51,2087,2087,true,LAX,North America,Los Angeles,189,8.23
140.83.38.243,2083,2083,true,LAX,North America,Los Angeles,236,8.23
140.238.36.216,8080,8080,false,NRT,Asia Pacific,Tokyo,77,8.23
131.186.63.35,80,80,false,HKG,Asia Pacific,Hong Kong,140,8.23
158.101.177.50,443,443,true,FRA,Europe,Frankfurt,190,8.22
138.2.12.32,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,8.22
158.101.150.74,8080,8080,false,LAX,North America,Los Angeles,227,8.22
132.145.114.250,2087,2087,true,NRT,Asia Pacific,Tokyo,150,8.22
132.226.9.173,2096,2096,true,LAX,North America,Los Angeles,193,8.22
150.230.196.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,8.20
168.138.209.84,2082,2082,false,HKG,Asia Pacific,Hong Kong,189,8.20
132.145.121.123,2082,2082,false,HKG,Asia Pacific,Hong Kong,192,8.19
130.162.166.151,443,443,true,FRA,Europe,Frankfurt,175,8.18
150.230.197.156,8443,8443,true,NRT,Asia Pacific,Tokyo,132,8.18
141.147.29.141,443,443,true,FRA,Europe,Frankfurt,169,8.18
151.145.75.28,2053,2053,true,NRT,Asia Pacific,Tokyo,74,8.18
131.186.39.42,2053,2053,true,NRT,Asia Pacific,Tokyo,89,8.17
150.230.199.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,8.17
158.101.131.218,2053,2053,true,SIN,Asia Pacific,Singapore,181,8.17
132.145.125.165,80,80,false,NRT,Asia Pacific,Tokyo,122,8.16
141.148.224.142,443,443,true,FRA,Europe,Frankfurt,175,8.16
138.2.13.133,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,8.15
140.238.60.177,2095,2095,false,HKG,Asia Pacific,Hong Kong,199,8.15
132.226.5.21,2096,2096,true,SIN,Asia Pacific,Singapore,156,8.15
150.230.201.162,8443,8443,true,SIN,Asia Pacific,Singapore,162,8.15
132.145.123.238,2087,2087,true,HKG,Asia Pacific,Hong Kong,170,8.15
168.138.209.84,2052,2052,false,HKG,Asia Pacific,Hong Kong,188,8.15
150.230.221.114,8443,8443,true,SIN,Asia Pacific,Singapore,209,8.15
158.101.131.218,2083,2083,true,LAX,North America,Los Angeles,267,8.13
132.145.121.123,2087,2087,true,HKG,Asia Pacific,Hong Kong,211,8.13
141.148.229.105,443,443,true,FRA,Europe,Frankfurt,224,8.13
138.3.220.4,8880,8880,false,LAX,North America,Los Angeles,182,8.12
150.230.196.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,8.12
140.83.35.172,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,8.12
131.186.62.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,161,8.12
138.2.21.31,2053,2053,true,SIN,Asia Pacific,Singapore,165,8.12
131.186.43.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,183,8.11
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,189,8.11
131.186.47.255,2086,2086,false,LAX,North America,Los Angeles,189,8.11
151.145.70.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,8.10
144.21.62.147,443,443,true,FRA,Europe,Frankfurt,177,8.09
138.3.223.50,80,80,false,HKG,Asia Pacific,Hong Kong,138,8.08
140.238.51.184,2086,2086,false,NRT,Asia Pacific,Tokyo,75,8.08
150.230.216.34,80,80,false,LAX,North America,Los Angeles,228,8.08
140.83.36.42,2087,2087,true,LAX,North America,Los Angeles,241,8.08
141.147.168.13,2052,2052,false,HKG,Asia Pacific,Hong Kong,138,8.08
132.226.5.21,2082,2082,false,HKG,Asia Pacific,Hong Kong,141,8.07
144.24.173.250,2096,443,true,FRA,Europe,Frankfurt,166,8.07
141.147.167.40,2086,2086,false,LAX,North America,Los Angeles,194,8.06
150.230.106.21,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,8.06
143.47.229.117,443,443,true,FRA,Europe,Frankfurt,182,8.05
132.145.117.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,143,8.05
138.3.222.204,2083,2083,true,LAX,North America,Los Angeles,254,8.04
158.101.155.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,8.04
131.186.58.151,8443,8443,true,NRT,Asia Pacific,Tokyo,77,8.03
138.2.14.164,2096,2096,true,SIN,Asia Pacific,Singapore,161,8.03
138.3.220.4,2096,2096,true,LAX,North America,Los Angeles,197,8.03
138.3.215.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,187,8.03
150.230.205.56,2096,2096,true,HKG,Asia Pacific,Hong Kong,179,8.02
158.101.95.113,2083,2083,true,HKG,Asia Pacific,Hong Kong,197,8.02
138.2.29.102,2052,2052,false,SIN,Asia Pacific,Singapore,211,8.02
168.138.207.64,80,80,false,HKG,Asia Pacific,Hong Kong,138,8.01
132.226.6.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,8.01
138.2.7.72,2087,2087,true,SIN,Asia Pacific,Singapore,164,8.01
192.18.150.85,2083,443,true,YYZ,North America,Toronto,242,8.01
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,185,8.01
130.61.23.77,443,443,true,FRA,Europe,Frankfurt,188,8.01
143.47.238.110,443,443,true,FRA,Europe,Frankfurt,169,8.00
132.145.122.95,2052,2052,false,NRT,Asia Pacific,Tokyo,121,8.00
132.145.127.21,2087,2087,true,NRT,Asia Pacific,Tokyo,122,8.00
152.67.149.253,443,443,true,FRA,Europe,Frankfurt,173,7.99
140.238.50.32,2096,2096,true,NRT,Asia Pacific,Tokyo,167,7.99
132.145.123.14,2095,2095,false,NRT,Asia Pacific,Tokyo,121,7.99
132.145.114.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,7.98
151.145.75.28,80,80,false,NRT,Asia Pacific,Tokyo,82,7.98
152.70.188.79,443,443,true,FRA,Europe,Frankfurt,167,7.97
131.186.37.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,7.97
164.152.26.70,2052,443,true,ORD,North America,Chicago,210,7.97
150.230.201.162,2086,2086,false,NRT,Asia Pacific,Tokyo,79,7.97
168.138.205.38,2083,2083,true,LAX,North America,Los Angeles,183,7.96
141.147.189.242,2095,2095,false,LAX,North America,Los Angeles,229,7.96
131.186.63.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,146,7.96
140.238.60.177,2096,2096,true,NRT,Asia Pacific,Tokyo,131,7.95
140.238.34.208,8443,8443,true,LAX,North America,Los Angeles,274,7.94
132.145.120.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,188,7.94
150.230.197.156,8080,8080,false,NRT,Asia Pacific,Tokyo,129,7.94
158.101.150.74,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,7.93
138.2.19.122,2052,2052,false,HKG,Asia Pacific,Hong Kong,188,7.93
138.2.8.232,8080,8080,false,HKG,Asia Pacific,Hong Kong,190,7.92
131.186.61.45,2082,2082,false,SIN,Asia Pacific,Singapore,158,7.92
150.230.199.118,8880,8880,false,SIN,Asia Pacific,Singapore,155,7.91
138.3.220.4,2052,2052,false,SIN,Asia Pacific,Singapore,158,7.91
143.47.183.231,443,443,true,FRA,Europe,Frankfurt,243,7.90
158.101.81.4,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,7.90
158.101.88.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,7.90
158.101.155.115,80,80,false,HKG,Asia Pacific,Hong Kong,140,7.89
140.238.39.21,2053,2053,true,HKG,Asia Pacific,Hong Kong,227,7.89
138.2.14.209,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,7.89
131.186.59.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,186,7.89
150.230.199.118,8443,8443,true,SIN,Asia Pacific,Singapore,214,7.89
138.3.223.50,2096,2096,true,HKG,Asia Pacific,Hong Kong,147,7.88
138.2.20.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,217,7.88
143.47.253.52,443,443,true,FRA,Europe,Frankfurt,185,7.88
158.101.89.33,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,7.88
150.230.199.118,2087,2087,true,LAX,North America,Los Angeles,189,7.87
150.230.221.114,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.87
84.235.175.43,443,443,true,FRA,Europe,Frankfurt,182,7.86
151.145.70.28,2082,2082,false,LAX,North America,Los Angeles,191,7.86
168.138.197.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,153,7.85
150.230.202.232,2083,2083,true,NRT,Asia Pacific,Tokyo,132,7.84
158.101.152.221,8443,8443,true,SIN,Asia Pacific,Singapore,209,7.83
143.47.179.182,443,443,true,FRA,Europe,Frankfurt,181,7.83
158.101.155.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,199,7.83
140.238.54.166,2083,2083,true,NRT,Asia Pacific,Tokyo,126,7.83
158.101.159.212,2087,2087,true,HKG,Asia Pacific,Hong Kong,195,7.83
151.145.68.166,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,7.83
141.147.174.7,2096,2096,true,LAX,North America,Los Angeles,260,7.83
150.230.204.117,2053,2053,true,LAX,North America,Los Angeles,225,7.82
140.238.34.208,80,80,false,HKG,Asia Pacific,Hong Kong,186,7.81
132.145.127.51,2086,2086,false,NRT,Asia Pacific,Tokyo,128,7.81
132.145.121.242,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,7.81
140.238.52.141,2083,2083,true,HKG,Asia Pacific,Hong Kong,223,7.80
138.2.7.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,233,7.80
138.3.223.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,138,7.79
140.83.38.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,7.79
132.145.117.216,2087,2087,true,SIN,Asia Pacific,Singapore,175,7.79
150.230.205.56,80,80,false,LAX,North America,Los Angeles,188,7.79
131.186.59.94,2095,2095,false,NRT,Asia Pacific,Tokyo,128,7.79
132.145.114.250,2053,2053,true,NRT,Asia Pacific,Tokyo,77,7.77
158.101.144.34,2083,2083,true,NRT,Asia Pacific,Tokyo,102,7.77
150.230.201.39,2087,2087,true,NRT,Asia Pacific,Tokyo,129,7.77
141.147.101.193,443,443,true,FRA,Europe,Frankfurt,188,7.76
150.230.216.117,2096,2096,true,NRT,Asia Pacific,Tokyo,89,7.76
141.148.246.213,443,443,true,FRA,Europe,Frankfurt,186,7.76
150.230.202.132,2053,2053,true,SIN,Asia Pacific,Singapore,149,7.76
138.3.217.39,2083,2083,true,HKG,Asia Pacific,Hong Kong,257,7.76
138.3.212.144,2095,2095,false,HKG,Asia Pacific,Hong Kong,194,7.75
132.145.112.247,8080,8080,false,NRT,Asia Pacific,Tokyo,79,7.75
138.2.21.31,2086,2086,false,SIN,Asia Pacific,Singapore,150,7.75
143.47.245.161,443,443,true,FRA,Europe,Frankfurt,172,7.74
143.47.250.168,443,443,true,FRA,Europe,Frankfurt,175,7.73
168.138.214.62,2053,2053,true,NRT,Asia Pacific,Tokyo,131,7.73
151.145.75.28,2083,2083,true,NRT,Asia Pacific,Tokyo,122,7.73
132.145.120.197,2086,2086,false,SIN,Asia Pacific,Singapore,162,7.72
132.145.123.159,2087,2087,true,NRT,Asia Pacific,Tokyo,94,7.72
150.230.208.83,2095,2095,false,SIN,Asia Pacific,Singapore,206,7.71
138.2.6.15,80,80,false,SIN,Asia Pacific,Singapore,154,7.70
150.230.216.117,2053,2053,true,NRT,Asia Pacific,Tokyo,130,7.70
150.230.196.73,2053,2053,true,NRT,Asia Pacific,Tokyo,75,7.70
138.2.14.209,2095,2095,false,NRT,Asia Pacific,Tokyo,81,7.70
140.238.51.184,8080,8080,false,NRT,Asia Pacific,Tokyo,76,7.69
132.145.120.182,2096,2096,true,SIN,Asia Pacific,Singapore,258,7.68
168.138.206.236,2052,2052,false,SIN,Asia Pacific,Singapore,209,7.68
138.2.14.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,186,7.67
132.226.6.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,7.66
140.238.40.136,2053,2053,true,HKG,Asia Pacific,Hong Kong,142,7.66
89.168.92.152,443,443,true,FRA,Europe,Frankfurt,165,7.66
168.138.206.236,8443,8443,true,SIN,Asia Pacific,Singapore,212,7.66
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,202,7.65
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,137,7.65
150.230.205.56,2082,2082,false,LAX,North America,Los Angeles,226,7.65
168.138.214.62,2082,2082,false,NRT,Asia Pacific,Tokyo,129,7.65
141.147.164.153,2086,2086,false,NRT,Asia Pacific,Tokyo,76,7.65
158.101.149.122,2087,2087,true,LAX,North America,Los Angeles,296,7.64
151.145.71.40,2083,2083,true,NRT,Asia Pacific,Tokyo,73,7.64
151.145.69.174,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,7.64
140.238.35.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,143,7.62
132.226.9.173,8080,8080,false,LAX,North America,Los Angeles,230,7.62
168.138.202.145,2086,2086,false,NRT,Asia Pacific,Tokyo,75,7.62
150.230.219.168,8443,8443,true,HKG,Asia Pacific,Hong Kong,146,7.62
158.101.81.4,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,7.61
138.3.214.43,2096,2096,true,SIN,Asia Pacific,Singapore,202,7.61
