IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
192.9.142.185,443,0,true,SJC,North America,San Jose,477,0.23
138.2.108.118,2087,0,true,SIN,Asia Pacific,Singapore,248,0.21
150.230.105.53,8080,8080,false,NRT,Asia Pacific,Tokyo,76,0.20
152.67.233.64,443,443,true,SJC,North America,San Jose,466,0.19
158.101.92.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,206,0.18
168.138.185.253,8443,0,true,SIN,Asia Pacific,Singapore,2,0.17
152.67.250.155,443,443,true,SJC,North America,San Jose,404,0.16
152.67.211.182,80,0,false,ICN,Asia Pacific,Seoul,76,0.16
158.180.16.168,443,443,true,FRA,Europe,Frankfurt,163,0.11
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,212,0.11
141.147.170.160,2086,2086,false,SIN,Asia Pacific,Singapore,203,0.11
129.153.165.237,443,443,true,IAD,North America,Ashburn,237,0.10
146.235.227.37,443,443,true,SJC,North America,San Jose,468,0.08
165.1.78.81,80,0,false,SJC,North America,San Jose,402,0.07
138.3.216.181,80,0,false,NRT,Asia Pacific,Tokyo,78,0.07
138.3.222.50,80,0,false,NRT,Asia Pacific,Tokyo,132,0.07
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,127,0.07
150.230.108.82,80,0,false,NRT,Asia Pacific,Tokyo,127,0.06
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,89,0.06
141.147.147.28,443,443,true,KIX,Asia Pacific,Osaka,135,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,127,0.06
192.18.159.223,80,0,false,YYZ,North America,Toronto,223,0.06
158.101.136.128,80,0,false,NRT,Asia Pacific,Tokyo,93,0.06
40.233.85.79,80,0,false,YYZ,North America,Toronto,289,0.05
138.2.230.61,80,0,false,SJC,North America,San Jose,466,0.05
89.168.37.47,80,0,false,CDG,Europe,Paris,180,0.05
138.3.222.50,2095,0,false,NRT,Asia Pacific,Tokyo,97,0.05
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,128,0.05
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,96,0.05
138.2.35.151,80,0,false,KIX,Asia Pacific,Osaka,107,0.05
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,128,0.05
138.3.216.181,2086,0,false,NRT,Asia Pacific,Tokyo,92,0.05
150.230.108.82,2052,0,false,NRT,Asia Pacific,Tokyo,128,0.05
158.101.93.200,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,138,0.05
138.3.222.50,2052,0,false,NRT,Asia Pacific,Tokyo,94,0.05
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,168,0.05
144.24.87.205,80,0,false,ICN,Asia Pacific,Seoul,71,0.05
138.3.216.181,2052,0,false,NRT,Asia Pacific,Tokyo,88,0.05
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,166,0.05
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,133,0.04
138.3.222.50,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.04
132.145.123.6,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.04
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.04
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,93,0.04
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,94,0.04
150.230.105.183,2095,0,false,NRT,Asia Pacific,Tokyo,128,0.04
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,93,0.04
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,134,0.04
150.230.108.82,8880,0,false,NRT,Asia Pacific,Tokyo,94,0.04
150.230.105.183,8080,0,false,NRT,Asia Pacific,Tokyo,92,0.04
138.3.216.181,8880,0,false,NRT,Asia Pacific,Tokyo,93,0.04
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,128,0.04
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,24,0.04
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.04
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,90,0.04
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,94,0.04
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.04
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,82,0.04
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,92,0.04
168.138.203.39,8080,0,false,NRT,Asia Pacific,Tokyo,130,0.04
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,23,0.04
152.67.251.79,80,0,false,SJC,North America,San Jose,439,0.04
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,128,0.04
132.145.123.6,2052,0,false,NRT,Asia Pacific,Tokyo,125,0.04
152.70.117.255,80,0,false,SJC,North America,San Jose,459,0.04
132.145.123.17,80,0,false,HKG,Asia Pacific,Hong Kong,88,0.03
132.145.123.6,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.03
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,122,0.03
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,125,0.03
138.2.234.238,80,0,false,SJC,North America,San Jose,521,0.03
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,96,0.03
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,126,0.03
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,93,0.03
138.3.216.181,2095,0,false,NRT,Asia Pacific,Tokyo,128,0.03
132.145.117.33,2086,0,false,NRT,Asia Pacific,Tokyo,93,0.03
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,127,0.03
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,128,0.03
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.03
138.3.216.181,8080,0,false,NRT,Asia Pacific,Tokyo,124,0.03
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,92,0.03
138.3.222.50,2082,0,false,NRT,Asia Pacific,Tokyo,125,0.03
132.145.123.6,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.03
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,127,0.03
138.3.222.50,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.03
150.230.105.183,8880,0,false,NRT,Asia Pacific,Tokyo,95,0.03
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
132.145.123.17,2095,0,false,LAX,North America,Los Angeles,94,0.03
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,123,0.03
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,130,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,204,0.03
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,123,0.03
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.03
192.9.235.224,80,0,false,SJC,North America,San Jose,445,0.03
84.8.141.133,80,0,false,NBO,Africa,Nairobi,311,0.03
150.230.105.183,2052,0,false,NRT,Asia Pacific,Tokyo,126,0.03
150.230.108.82,2096,0,true,NRT,Asia Pacific,Tokyo,83,0.03
192.18.130.23,80,0,false,SJC,North America,San Jose,442,0.03
68.233.110.141,80,0,false,BOM,Asia Pacific,Mumbai,46,0.03
150.230.98.140,80,0,false,LAX,North America,Los Angeles,123,0.02
138.3.216.181,2087,0,true,NRT,Asia Pacific,Tokyo,153,0.02
152.69.213.165,80,0,false,HKG,Asia Pacific,Hong Kong,17,0.02
138.3.216.181,8443,0,true,NRT,Asia Pacific,Tokyo,90,0.02
152.70.237.47,80,0,false,SIN,Asia Pacific,Singapore,90,0.02
150.230.102.122,80,0,false,LAX,North America,Los Angeles,92,0.02
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,198,0.02
138.3.216.181,2096,0,true,NRT,Asia Pacific,Tokyo,135,0.02
138.2.154.115,80,0,false,FRA,Europe,Frankfurt,174,0.02
151.145.65.108,2053,0,true,NRT,Asia Pacific,Tokyo,89,0.02
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
138.3.216.181,2053,0,true,NRT,Asia Pacific,Tokyo,168,0.02
151.145.65.108,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.02
158.101.136.221,2096,0,true,NRT,Asia Pacific,Tokyo,141,0.02
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,133,0.02
132.145.123.6,8443,0,true,NRT,Asia Pacific,Tokyo,92,0.02
213.35.121.216,80,0,false,SIN,Asia Pacific,Singapore,20,0.02
152.67.214.11,80,0,false,ICN,Asia Pacific,Seoul,78,0.02
150.230.108.82,8443,0,true,NRT,Asia Pacific,Tokyo,94,0.02
158.101.136.128,2096,0,true,NRT,Asia Pacific,Tokyo,119,0.02
151.145.65.108,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.02
132.145.123.6,2083,0,true,NRT,Asia Pacific,Tokyo,93,0.02
150.230.108.82,2053,0,true,NRT,Asia Pacific,Tokyo,138,0.02
158.101.93.200,2053,0,true,NRT,Asia Pacific,Tokyo,93,0.02
168.138.203.39,2096,0,true,NRT,Asia Pacific,Tokyo,123,0.02
158.101.136.221,2053,0,true,NRT,Asia Pacific,Tokyo,114,0.02
150.230.105.183,8443,0,true,NRT,Asia Pacific,Tokyo,96,0.02
158.101.93.200,2083,0,true,NRT,Asia Pacific,Tokyo,75,0.02
150.230.105.183,2053,0,true,NRT,Asia Pacific,Tokyo,84,0.02
158.101.93.200,2087,0,true,NRT,Asia Pacific,Tokyo,141,0.02
158.180.57.165,80,0,false,FRA,Europe,Frankfurt,165,0.02
158.101.136.128,2083,0,true,NRT,Asia Pacific,Tokyo,77,0.02
168.138.203.39,2087,0,true,NRT,Asia Pacific,Tokyo,129,0.02
138.2.229.233,80,0,false,SJC,North America,San Jose,380,0.02
132.145.123.6,2087,0,true,NRT,Asia Pacific,Tokyo,124,0.02
158.101.136.221,2083,0,true,NRT,Asia Pacific,Tokyo,143,0.02
150.230.108.82,2087,0,true,NRT,Asia Pacific,Tokyo,124,0.02
138.3.222.50,2083,0,true,NRT,Asia Pacific,Tokyo,91,0.02
132.145.117.33,2096,0,true,NRT,Asia Pacific,Tokyo,91,0.02
140.238.37.162,2053,0,true,NRT,Asia Pacific,Tokyo,96,0.02
150.230.108.82,2083,0,true,NRT,Asia Pacific,Tokyo,93,0.02
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,91,0.02
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,90,0.02
158.101.93.200,8443,0,true,NRT,Asia Pacific,Tokyo,129,0.02
158.101.136.221,2087,0,true,NRT,Asia Pacific,Tokyo,132,0.02
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,91,0.02
138.3.222.50,8443,0,true,NRT,Asia Pacific,Tokyo,95,0.02
158.101.136.221,8443,0,true,NRT,Asia Pacific,Tokyo,158,0.02
158.101.93.200,2096,0,true,NRT,Asia Pacific,Tokyo,152,0.02
138.3.222.50,2053,0,true,NRT,Asia Pacific,Tokyo,92,0.02
168.138.203.39,2053,0,true,NRT,Asia Pacific,Tokyo,127,0.02
138.3.222.50,2087,0,true,NRT,Asia Pacific,Tokyo,91,0.02
138.3.222.50,2096,0,true,NRT,Asia Pacific,Tokyo,93,0.02
132.145.117.33,2083,0,true,NRT,Asia Pacific,Tokyo,131,0.02
150.230.105.183,2087,0,true,NRT,Asia Pacific,Tokyo,92,0.02
168.138.203.39,2096,0,true,NRT,Asia Pacific,Tokyo,94,0.02
141.144.250.193,2095,0,false,FRA,Europe,Frankfurt,166,0.02
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,103,0.02
146.56.134.155,443,0,false,ICN,Asia Pacific,Seoul,121,0.01
129.146.175.56,80,0,false,LAX,North America,Los Angeles,210,0.01
129.151.207.149,80,0,false,OSL,Europe,Oslo,227,0.01
158.101.136.128,8443,0,true,NRT,Asia Pacific,Tokyo,155,0.01
213.35.111.222,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
152.67.226.55,2095,0,false,SJC,North America,San Jose,471,0.01
138.2.181.173,2095,0,false,FRA,Europe,Frankfurt,171,0.01
144.24.163.83,2095,0,false,FRA,Europe,Frankfurt,167,0.01
138.2.230.90,2095,0,false,SJC,North America,San Jose,436,0.01
165.1.71.120,2095,0,false,SJC,North America,San Jose,539,0.01
158.180.52.137,2095,0,false,FRA,Europe,Frankfurt,188,0.01
130.162.232.71,2095,0,false,FRA,Europe,Frankfurt,168,0.01
146.56.134.155,80,0,false,ICN,Asia Pacific,Seoul,66,0.01
138.2.229.38,2095,0,false,SJC,North America,San Jose,451,0.01
132.145.54.222,80,0,false,LHR,Europe,London,173,0.01
168.138.203.39,80,0,false,NRT,Asia Pacific,Tokyo,125,0.01
143.47.109.11,8080,0,false,IAD,North America,Ashburn,259,0.01
158.101.88.132,80,0,false,NRT,Asia Pacific,Tokyo,95,0.01
150.230.105.183,2083,0,true,NRT,Asia Pacific,Tokyo,124,0.01
146.235.200.252,80,0,false,SJC,North America,San Jose,495,0.01
129.159.34.113,80,0,false,SJC,North America,San Jose,383,0.01
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,175,0.00
152.70.255.150,80,0,false,ICN,Asia Pacific,Seoul,83,0.00
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
141.147.88.36,80,0,false,LHR,Europe,London,172,0.00
146.56.133.140,2083,80,false,SIN,Asia Pacific,Singapore,115,0.00
192.9.138.102,80,0,false,SJC,North America,San Jose,288,0.00
144.24.88.94,80,0,false,ICN,Asia Pacific,Seoul,93,0.00
138.3.214.94,80,0,false,NRT,Asia Pacific,Tokyo,92,0.00
129.151.167.170,80,0,false,NBO,Africa,Nairobi,312,0.00
146.56.46.54,80,0,false,ICN,Asia Pacific,Seoul,119,0.00
158.180.79.112,443,0,false,ICN,Asia Pacific,Seoul,68,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,384,0.00
141.147.145.246,80,0,false,KIX,Asia Pacific,Osaka,100,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,96,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,78,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,119,0.00
140.238.150.113,80,0,false,YYZ,North America,Toronto,299,0.00
165.1.70.109,80,0,false,SJC,North America,San Jose,496,0.00
165.1.70.109,443,0,false,SJC,North America,San Jose,463,0.00
192.18.135.225,80,0,false,SJC,North America,San Jose,370,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,393,0.00
129.151.163.221,80,0,false,NBO,Africa,Nairobi,294,0.00
144.22.163.224,80,0,false,GRU,South America,São Paulo,390,0.00
152.67.221.236,80,0,false,ICN,Asia Pacific,Seoul,111,0.00
138.2.141.104,80,0,false,FRA,Europe,Frankfurt,167,0.00
193.122.114.77,80,0,false,SIN,Asia Pacific,Singapore,98,0.00
158.178.149.128,80,0,false,YUL,North America,Montréal,171,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,164,0.00
140.238.84.169,80,0,false,LHR,Europe,London,178,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,84,0.00
141.147.103.238,80,0,false,LHR,Europe,London,160,0.00
168.138.161.0,2087,2087,true,SIN,Asia Pacific,Singapore,2,0.00
146.235.17.31,443,443,true,SIN,Asia Pacific,Singapore,7,0.00
168.138.185.28,2095,0,false,SIN,Asia Pacific,Singapore,13,0.00
168.138.161.0,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
155.248.187.241,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
140.238.42.149,8443,0,true,NRT,Asia Pacific,Tokyo,75,0.00
155.248.177.90,80,0,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.201.39,2052,2052,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.212.9,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.00
140.238.58.200,443,443,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.68.48,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.220.232,8880,8880,false,NRT,Asia Pacific,Tokyo,77,0.00
138.2.14.77,2083,0,true,NRT,Asia Pacific,Tokyo,77,0.00
150.230.201.63,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
140.238.51.184,2096,2096,true,NRT,Asia Pacific,Tokyo,77,0.00
150.230.197.156,80,80,false,NRT,Asia Pacific,Tokyo,78,0.00
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,78,0.00
150.230.214.218,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,79,0.00
155.248.178.235,8080,8080,false,NRT,Asia Pacific,Tokyo,79,0.00
158.179.188.175,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.00
140.238.60.71,2096,0,true,NRT,Asia Pacific,Tokyo,79,0.00
152.70.237.179,443,0,true,NRT,Asia Pacific,Tokyo,79,0.00
150.230.216.117,8080,8080,false,NRT,Asia Pacific,Tokyo,80,0.00
146.56.130.73,80,0,false,NRT,Asia Pacific,Tokyo,81,0.00
140.238.50.99,8443,8443,true,NRT,Asia Pacific,Tokyo,81,0.00
138.2.104.2,8880,0,false,SIN,Asia Pacific,Singapore,81,0.00
150.230.196.73,2087,0,true,NRT,Asia Pacific,Tokyo,83,0.00
150.230.202.232,2096,2096,true,NRT,Asia Pacific,Tokyo,86,0.00
138.2.8.232,80,0,false,NRT,Asia Pacific,Tokyo,87,0.00
146.56.151.2,443,0,true,ICN,Asia Pacific,Seoul,87,0.00
158.101.90.190,2052,2052,false,NRT,Asia Pacific,Tokyo,88,0.00
140.238.42.149,2087,0,true,NRT,Asia Pacific,Tokyo,88,0.00
140.83.35.10,2086,0,false,NRT,Asia Pacific,Tokyo,88,0.00
150.230.201.63,2086,2086,false,NRT,Asia Pacific,Tokyo,89,0.00
155.248.180.103,2095,2095,false,NRT,Asia Pacific,Tokyo,90,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,90,0.00
155.248.168.161,80,0,false,HKG,Asia Pacific,Hong Kong,90,0.00
150.230.201.39,8880,8880,false,NRT,Asia Pacific,Tokyo,90,0.00
150.230.220.232,8080,8080,false,NRT,Asia Pacific,Tokyo,90,0.00
150.230.202.232,2082,2082,false,NRT,Asia Pacific,Tokyo,90,0.00
150.230.216.117,2082,2082,false,NRT,Asia Pacific,Tokyo,90,0.00
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,91,0.00
140.83.35.10,8080,8080,false,NRT,Asia Pacific,Tokyo,91,0.00
158.101.84.123,2082,2082,false,NRT,Asia Pacific,Tokyo,91,0.00
150.230.202.145,80,0,false,HKG,Asia Pacific,Hong Kong,91,0.00
168.138.203.39,2083,0,true,NRT,Asia Pacific,Tokyo,91,0.00
150.230.197.156,2095,2095,false,NRT,Asia Pacific,Tokyo,91,0.00
158.101.69.12,8080,0,false,NRT,Asia Pacific,Tokyo,92,0.00
158.101.68.48,80,80,false,NRT,Asia Pacific,Tokyo,92,0.00
140.238.46.138,2096,2096,true,NRT,Asia Pacific,Tokyo,92,0.00
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,92,0.00
140.238.42.149,2083,0,true,NRT,Asia Pacific,Tokyo,92,0.00
141.147.164.153,80,80,false,NRT,Asia Pacific,Tokyo,92,0.00
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,92,0.00
141.147.189.242,8880,8880,false,NRT,Asia Pacific,Tokyo,93,0.00
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,93,0.00
150.230.202.232,80,0,false,NRT,Asia Pacific,Tokyo,93,0.00
150.230.201.39,2082,2082,false,NRT,Asia Pacific,Tokyo,93,0.00
140.238.37.162,8443,0,true,NRT,Asia Pacific,Tokyo,93,0.00
140.238.54.182,2087,2087,true,NRT,Asia Pacific,Tokyo,93,0.00
140.238.52.141,2087,2087,true,NRT,Asia Pacific,Tokyo,94,0.00
141.147.167.44,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.00
141.147.179.64,8880,8880,false,NRT,Asia Pacific,Tokyo,94,0.00
168.138.209.84,8443,8443,true,NRT,Asia Pacific,Tokyo,94,0.00
155.248.177.210,2096,0,true,NRT,Asia Pacific,Tokyo,95,0.00
138.2.25.122,2087,0,true,NRT,Asia Pacific,Tokyo,95,0.00
140.238.33.165,8443,8443,true,NRT,Asia Pacific,Tokyo,96,0.00
138.2.11.179,2087,0,true,NRT,Asia Pacific,Tokyo,96,0.00
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,96,0.00
132.226.6.5,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.00
150.230.197.156,2082,2082,false,NRT,Asia Pacific,Tokyo,96,0.00
146.56.137.71,443,443,true,ICN,Asia Pacific,Seoul,97,0.00
150.230.199.118,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.00
132.226.0.181,2082,0,false,NRT,Asia Pacific,Tokyo,97,0.00
155.248.177.90,2096,0,true,NRT,Asia Pacific,Tokyo,97,0.00
150.230.202.232,2095,2095,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.192.173,8080,8080,false,NRT,Asia Pacific,Tokyo,97,0.00
140.238.61.224,2053,2053,true,NRT,Asia Pacific,Tokyo,101,0.00
140.238.39.33,2096,2096,true,NRT,Asia Pacific,Tokyo,103,0.00
140.238.40.136,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.00
140.238.35.78,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
150.230.109.252,2053,2053,true,NRT,Asia Pacific,Tokyo,108,0.00
140.238.36.216,2053,2053,true,NRT,Asia Pacific,Tokyo,111,0.00
140.238.51.184,2053,2053,true,NRT,Asia Pacific,Tokyo,112,0.00
193.123.233.143,2083,80,false,LAX,North America,Los Angeles,118,0.00
146.56.132.2,80,0,false,NRT,Asia Pacific,Tokyo,120,0.00
193.123.233.143,2096,80,false,SIN,Asia Pacific,Singapore,120,0.00
146.56.162.25,443,443,true,ICN,Asia Pacific,Seoul,121,0.00
140.238.44.118,2053,2053,true,NRT,Asia Pacific,Tokyo,122,0.00
158.101.93.200,2086,0,false,NRT,Asia Pacific,Tokyo,122,0.00
168.138.206.109,2053,2053,true,NRT,Asia Pacific,Tokyo,123,0.00
150.230.201.63,80,80,false,NRT,Asia Pacific,Tokyo,123,0.00
168.138.209.84,8880,8880,false,NRT,Asia Pacific,Tokyo,123,0.00
140.238.38.245,2083,2083,true,NRT,Asia Pacific,Tokyo,123,0.00
140.238.38.245,2096,2096,true,NRT,Asia Pacific,Tokyo,123,0.00
155.248.160.116,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.00
151.145.70.243,443,443,true,LAX,North America,Los Angeles,124,0.00
141.147.183.96,2082,2082,false,NRT,Asia Pacific,Tokyo,124,0.00
150.230.197.156,8080,8080,false,NRT,Asia Pacific,Tokyo,124,0.00
150.230.212.87,2082,2082,false,NRT,Asia Pacific,Tokyo,124,0.00
168.138.202.145,2083,2083,true,NRT,Asia Pacific,Tokyo,124,0.00
150.230.220.232,2095,0,false,NRT,Asia Pacific,Tokyo,124,0.00
155.248.179.132,2086,0,false,NRT,Asia Pacific,Tokyo,124,0.00
150.230.202.232,2086,2086,false,NRT,Asia Pacific,Tokyo,124,0.00
150.230.216.117,2086,2086,false,NRT,Asia Pacific,Tokyo,125,0.00
140.238.36.216,8443,8443,true,NRT,Asia Pacific,Tokyo,125,0.00
150.230.221.219,8880,8880,false,NRT,Asia Pacific,Tokyo,125,0.00
150.230.197.156,2086,2086,false,NRT,Asia Pacific,Tokyo,125,0.00
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,125,0.00
140.238.50.32,2083,2083,true,NRT,Asia Pacific,Tokyo,126,0.00
158.179.178.145,2052,0,false,NRT,Asia Pacific,Tokyo,126,0.00
168.138.206.236,2052,2052,false,NRT,Asia Pacific,Tokyo,126,0.00
140.238.33.165,2083,2083,true,NRT,Asia Pacific,Tokyo,126,0.00
158.101.68.48,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.00
150.230.222.185,2082,2082,false,NRT,Asia Pacific,Tokyo,127,0.00
150.230.220.232,2082,2082,false,NRT,Asia Pacific,Tokyo,127,0.00
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,127,0.00
150.230.201.39,2086,2086,false,NRT,Asia Pacific,Tokyo,128,0.00
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,128,0.00
150.230.213.65,2095,0,false,NRT,Asia Pacific,Tokyo,128,0.00
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,128,0.00
140.238.44.27,443,443,true,NRT,Asia Pacific,Tokyo,128,0.00
155.248.160.116,2096,0,true,NRT,Asia Pacific,Tokyo,129,0.00
155.248.162.233,2096,0,true,NRT,Asia Pacific,Tokyo,129,0.00
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,129,0.00
140.238.32.184,2053,2053,true,NRT,Asia Pacific,Tokyo,129,0.00
150.230.222.185,8080,0,false,NRT,Asia Pacific,Tokyo,130,0.00
140.238.61.224,2087,2087,true,NRT,Asia Pacific,Tokyo,130,0.00
140.238.36.216,2083,2083,true,NRT,Asia Pacific,Tokyo,130,0.00
155.248.165.169,2052,0,false,NRT,Asia Pacific,Tokyo,130,0.00
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,130,0.00
140.238.54.184,2096,2096,true,NRT,Asia Pacific,Tokyo,130,0.00
138.3.223.9,80,0,false,NRT,Asia Pacific,Tokyo,130,0.00
140.238.33.94,2053,2053,true,NRT,Asia Pacific,Tokyo,130,0.00
141.147.164.54,80,80,false,NRT,Asia Pacific,Tokyo,130,0.00
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,130,0.00
150.230.220.232,2086,2086,false,NRT,Asia Pacific,Tokyo,131,0.00
168.138.41.79,443,0,true,KIX,Asia Pacific,Osaka,133,0.00
150.230.222.185,2095,0,false,NRT,Asia Pacific,Tokyo,133,0.00
140.238.52.86,443,443,true,HKG,Asia Pacific,Hong Kong,134,0.00
140.238.32.184,8443,0,true,NRT,Asia Pacific,Tokyo,134,0.00
141.147.181.148,2086,2086,false,NRT,Asia Pacific,Tokyo,134,0.00
140.238.33.94,2096,2096,true,NRT,Asia Pacific,Tokyo,136,0.00
150.230.219.168,2086,2086,false,NRT,Asia Pacific,Tokyo,138,0.00
140.238.8.180,8080,0,false,ICN,Asia Pacific,Seoul,138,0.00
193.123.94.216,8443,443,true,MXP,Europe,Milan,139,0.00
155.248.176.28,2096,0,true,HKG,Asia Pacific,Hong Kong,141,0.00
140.238.38.245,2087,2087,true,NRT,Asia Pacific,Tokyo,143,0.00
140.238.61.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,0.00
150.230.196.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,0.00
140.238.41.167,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,0.00
140.238.50.32,8443,8443,true,HKG,Asia Pacific,Hong Kong,146,0.00
140.238.60.71,2087,2087,true,NRT,Asia Pacific,Tokyo,146,0.00
168.138.200.159,8080,0,false,SIN,Asia Pacific,Singapore,148,0.00
140.238.54.149,2083,2083,true,SIN,Asia Pacific,Singapore,149,0.00
140.238.54.166,8443,8443,true,NRT,Asia Pacific,Tokyo,149,0.00
158.101.65.24,2052,2052,false,SIN,Asia Pacific,Singapore,150,0.00
